source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,max,,155.1,1551.0,61.063,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,min,,106.4,1064.0,41.89,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,1,117.75,1177.5,46.358,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,2,119.64,1196.4,47.102,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,3,120.74,1207.4,47.535,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,5,122.14,1221.4,48.087,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,10,124.15,1241.5,48.878,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,15,125.45,1254.5,49.39,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,20,126.46,1264.6,49.787,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,25,127.34,1273.4,50.134,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,30,128.12,1281.2,50.441,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,35,128.84,1288.4,50.724,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,40,129.54,1295.4,51.0,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,45,130.22,1302.2,51.268,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,50,130.9,1309.0,51.535,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,55,131.59,1315.9,51.807,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,60,132.29,1322.9,52.083,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,65,133.02,1330.2,52.37,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,70,133.8,1338.0,52.677,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,75,134.64,1346.4,53.008,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,80,135.6,1356.0,53.386,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,85,136.7,1367.0,53.819,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,90,138.08,1380.8,54.362,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,95,140.05,1400.5,55.138,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,97,141.25,1412.5,55.61,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,98,142.06,1420.6,55.929,
Anthropometric Detailed Data Tables (ANSUR 1988),38,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Grip Reach, Sitting",reach_vertical,US Military Personnel,USA,male,1774,percentile,99,143.2,1432.0,56.378,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,mean,,71.24,712.4,28.047,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,std_dev,,3.76,37.6,1.48,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,max,,95.8,958.0,37.717,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,min,,57.6,576.0,22.677,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,1,62.72,627.2,24.693,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,2,63.7,637.0,25.079,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,3,64.32,643.2,25.323,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,5,65.16,651.6,25.654,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,10,66.47,664.7,26.169,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,15,67.36,673.6,26.52,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,20,68.26,682.6,26.874,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,25,68.68,686.8,27.039,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,30,69.23,692.3,27.256,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,35,69.75,697.5,27.461,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,40,70.24,702.4,27.654,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,45,70.71,707.1,27.839,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,50,71.18,711.8,28.024,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,55,71.66,716.6,28.213,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,60,72.14,721.4,28.402,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,65,72.65,726.5,28.602,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,70,73.18,731.8,28.811,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,75,73.76,737.6,29.039,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,80,74.41,744.1,29.295,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,85,75.17,751.7,29.594,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,90,76.13,761.3,29.972,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,95,77.57,775.7,30.539,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,97,78.51,785.1,30.909,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,98,79.2,792.0,31.181,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,female,2208,percentile,99,80.28,802.8,31.606,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,mean,,77.68,776.8,30.583,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,std_dev,,3.8,38.0,1.496,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,max,,94.1,941.0,37.047,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,min,,63.1,631.0,24.843,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,1,69.25,692.5,27.264,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,2,70.25,702.5,27.657,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,3,70.86,708.6,27.898,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,5,71.68,716.8,28.22,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,10,72.92,729.2,28.709,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,15,73.77,737.7,29.043,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,20,74.45,744.5,29.311,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,25,75.04,750.4,29.543,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,30,75.59,755.9,29.76,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,35,76.1,761.0,29.961,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,40,76.59,765.9,30.154,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,45,77.07,770.7,30.343,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,50,77.56,775.6,30.535,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,55,78.05,780.5,30.728,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,60,78.55,785.5,30.925,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,65,79.09,790.9,31.138,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,70,79.63,796.3,31.35,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,75,80.24,802.4,31.591,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,80,80.93,809.3,31.862,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,85,81.72,817.2,32.173,
